Name,Level,Department,Year,Non-Resident M,Non-Resident F,Unknown M,Unknown F,Hispanic M,Hispanic F,American Indian M,American Indian F,Asian M,Asian F,Black M,Black F,Pacific Islander M,Pacific Islander F,White M,White F,TwoorMore M,TwoorMore F,Total M,Total F,Total O,Total
"California State University, Long Beach",Undergrad,Chemical Engineering (B.S.),Senior,14,7,2,0,42,26,0,0,22,15,5,2,1,0,16,5,4,2,106,57,0,163
"California State University, Long Beach",Undergrad,"Chemical Engineering, Minor in Environmental Engineering (B.S.)",Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Chemical Engineering, Minor in Environmental Engineering (B.S.)",Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Chemical Engineering, Minor in Environmental Engineering (B.S.)",Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Chemical Engineering, Minor in Environmental Engineering (B.S.)",Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,Civil Engineering (B.S.),Freshmen,1,1,0,0,31,13,0,0,10,3,1,1,0,0,7,1,2,2,52,21,0,73
"California State University, Long Beach",Undergrad,Civil Engineering (B.S.),Sophomore,6,2,0,1,15,9,0,0,13,3,1,0,0,0,6,2,1,1,42,18,0,60
"California State University, Long Beach",Undergrad,Civil Engineering (B.S.),Junior,8,3,1,0,19,12,0,0,10,5,3,1,0,0,16,5,1,0,58,26,0,84
"California State University, Long Beach",Undergrad,Civil Engineering (B.S.),Senior,9,2,3,1,88,25,1,1,33,15,5,2,0,1,32,8,7,1,178,56,0,234
"California State University, Long Beach",Undergrad,Computer Engineering (B.S.),Freshmen,0,0,1,0,23,1,0,0,31,4,1,0,0,0,7,2,2,4,65,11,0,76
"California State University, Long Beach",Undergrad,Computer Engineering (B.S.),Sophomore,1,0,1,0,11,5,0,0,15,1,0,0,0,0,2,2,1,0,31,8,0,39
"California State University, Long Beach",Undergrad,Computer Engineering (B.S.),Junior,4,0,2,0,16,3,0,0,22,3,1,1,0,0,7,0,3,1,55,8,0,63
"California State University, Long Beach",Undergrad,Computer Engineering (B.S.),Senior,4,2,1,0,40,4,0,0,35,2,4,1,0,0,21,0,5,2,110,11,0,121
"California State University, Long Beach",Undergrad,Computer Engineering Technology,Freshmen,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,14
"California State University, Long Beach",Undergrad,Computer Engineering Technology,Sophomore,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
"California State University, Long Beach",Undergrad,Computer Engineering Technology,Junior,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
"California State University, Long Beach",Undergrad,Computer Engineering Technology,Senior,1,0,1,0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,11,1,0,12
"California State University, Long Beach",Undergrad,"Computer Engineering, Minor in Computer Applications (B.S.)",Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Computer Engineering, Minor in Computer Applications (B.S.)",Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Computer Engineering, Minor in Computer Applications (B.S.)",Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"California State University, Long Beach",Undergrad,"Computer Engineering, Minor in Computer Applications (B.S.)",Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
